identity,vote_identity,name,rank,activated_stake,stake_weight,stake_ratio,commission,is_jito,jito_commission_bps,version,delinquent,skip_rate,wiz_skip_rate,vote_success,uptime,wiz_score,above_halt_line,first_epoch_with_stake,first_epoch_distance,ip_city,ip_country,ip_asn,ip_org,asn_concentration,tpu_ip,tpu_ip_concentration,city_concentration,epoch,apy_estimate,staking_apy,jito_apy,total_apy,description,website
Corvus6N2hShKaCZYd624cQLfFajNjWxAfLBAQKGGHEw,CorvusWGbUUp2BPxdT5AgN3zDCsKRaGjKYwJNGzLsMqV,Corvus Labs,1446,4915.576043071001,0.0,0.0003,0,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,894.0,0,Frankfurt,Germany,AS20326,TeraSwitch,0.0,64.130.41.180,0.0,0.0,905,0.0,0.0,,0.0,Your next generation node provider. Light speed processing built from the ground up to deliver the fastest and most reliable data services on Solana. First validator to run full Firedancer on mainnet.,https://corvus-labs.io
Cpdx8bAwWbF8T6e8Zfs1jiFHyTcqi2tuYogG1rXMUV9z,FE1asX5GjBTUEHwdFg8XziDh3phxhkDp8Fbh16wr6vGY,,1447,1869.0971954870001,0.0,0.0001,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,402.0,0,Washington,United States,AS18450,"Webnx, Inc.",0.0,64.130.51.42,0.0,0.0,812,0.0,0.0,,0.0,,
Cq3GbqG7Hw7m9gsj6gip2XfrJQwn7YhGo1kUAnZqZiAe,7SqriECKvF3JGnhVYBU6D2jsYePUcVeavSLLmJFrrzAM,,1448,2544.5294956360003,0.0,0.0002,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,402.0,0,Washington,United States,AS18450,"Webnx, Inc.",0.0,216.158.90.30,0.0,0.0,812,0.0,0.0,,0.0,,
CQKC4kB27Gm9i9u54USbUrQ4WVrBSdWT9srMz8p5x7qt,CHUF69YeA3gZv484izYuhKk1EjaJYjv1pNoJJ6QeFDQc,,1449,2.2222229060000003,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,206.0,0,Englewood Cliffs,United States,AS19318,"Host Department Nj, LLC",0.0,74.50.73.122,0.0,0.0,812,0.0,0.0,,0.0,,
CquA9q57TYVr9uvXvk6aqAG5GGKk3mUL9C8ALyAsUeWg,F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,ZTF,1450,5130.4929882980005,0.0,0.0003,2,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,252.0,0,London,United Kingdom,AS211091,I P House Limited,0.0,,0.0,0.0,812,0.0,0.0,,0.0,Zane's Token Factory,https://tinyurl.com/2p9sm7rk
CQY7Va3CRCiwEw3ZEvdtZDzqK8A1ABnqq7Cte5zpGMnW,6X8ZbfHrRgmLuPBRAsxDMjUv49yAt9T4M9W8WxXU7cQf,,1451,1.142319984,0.0,0.0,0,False,0.0,2.1.11,True,0.0,0.0,0.0,0.0,0.0,False,652.0,0,Pendlebury,United Kingdom,AS20473,NET V 1 0 1,0.0,66.245.192.120,0.0,0.0,812,0.0,0.0,,0.0,,
CRyRFq1S2wViBSDCDw7beF4N1gdT7jBRyAXLsSydFFMh,AUPqVPW8XTtZSxx2i7QyNkkTKgHKY9macRSsd8XssNs2,,1452,4317.549792001,0.0,0.0003,10,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,499.0,0,Beauharnois,Canada,AS16276,"OVH Hosting, Inc.",0.0,148.113.160.94,0.0,0.0,812,0.0,0.0,,0.0,,
CsCYF1cNqRR7CEvUJcBToFXink5m9JbNWHMAcSSaZ4pJ,78Txiv4aMrEeTLNhJYtfnGwtvuVH4NZ8igXS3oYeKdg2,CoinAtm,1453,2.3696292910000003,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,392.0,0,Šiauliai,Republic of Lithuania,AS16125,VPS IPs,0.0,5.199.172.67,0.0,0.0,812,0.0,0.0,,0.0,Crypto ATMs and Solana are the future.,https://coinatm.ru
CsKpHvEjoSkdNduEjb7mfuJbzRKqc5ypde4yUW4iGMS1,6dAvPUPbFKz1rGLTaCDLC3XRcrJKEge6SQgTvthxQXak,Shenon,1454,2.269861219,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,175.0,0,Roubaix,France,AS16276,OVH SAS,0.0,141.94.74.210,0.0,0.0,812,0.0,0.0,,0.0,,
CSmaM4FZ12EaiuExNMBMKgG457NCPwbGp1jSsxE9ebut,9AuT7ccUfVYU1xt2rw95WSzYhQHmJtJNTpUYccHZRhUu,,1455,4087.3743502330003,0.0,0.0003,10,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,488.0,0,Warsaw,Poland,AS16276,OVH SAS,0.0,146.59.81.81,0.0,0.0,812,0.0,0.0,,0.0,,
CsqwHrSUAWsWpN5kUcjcv4Nsq5JtgFiDJTckaY1zuXPf,8Dfm249TXe9Wd3wYEnpBdSme659gecoEMH8zx1YWN79v,007,1456,377.529473036,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,175.0,0,Secaucus,United States,AS19318,"Interserver, INC",0.0,141.98.216.83,0.0,0.0,812,0.0,0.0,,0.0,007 honestly targeting blocks since testnet,http://oo7oooo4a6vtalvj4imyeqsnkbq4yqqymaswpg6zv7xnbya2r4hgtkqd.onion/
CtBqxQ3fberuV2WxcNvba7C7QiQQe616rumT2F4mD4gn,GuPUYQmbRN7mdoMNDXW9sq3KTAFjL2GuxQPVhTZoFDhN,🍟 McBlockin',1457,105.250434162,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,756.0,0,Frankfurt,Germany,AS47447,m Infrastructure,0.0,62.113.194.208,0.0,0.0,841,0.0,0.0,,0.0,Fast Food. Fast Blocks. No Fees. Always Hot.,https://mcblockin.mystrikingly.com/
CtsPhMW7Tb3oXmqfEZZTgE59oqwWCFE9ocq7MQzREShs,Cue647T8jgwpRSDUb8ttTYx7NiEfJCRZNiiw1qmchXsG,Kiwami Validator ⚔️ Paladin,1458,1.091476338,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,595.0,0,Mexico City,Mexico,AS20473,VULTR MEXICO,0.0,216.238.89.19,0.0,0.0,812,0.0,0.0,,0.0,Kiwami Stake・極ステーク.,https://linktr.ee/kiwami.sol
CTVerjk67TbCeFwAcP8hsMYNqnvDbg9QkdLhXH7csZX7,8o3tfZcpTizxtxphuBCXNDxnVX7pFNwpNBLmHyf2Dbvx,Mon D Aventures 🍀,1459,2.370476217,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,344.0,0,Šiauliai,Republic of Lithuania,AS16125,VPS IPs,0.0,5.199.170.84,0.0,0.0,812,0.0,0.0,,0.0,"Mon D Aventures is the premier steakery chain on Solana, using unique equipment. Our nodes operate 24/7 with a dash of luck. Reliability like a four-leaf clover, security like leprechaun gold! 🍀",https://www.mon-daventures.com/
Cu4M3yd2LfMoGhmYxKszhVH18SPgt6TQvqnE4AWjNKwd,HfXwCe7o66x2bDC9LvXLPcP7FpxcDzDhWzxgrCJ9r44w,,1460,15046.842110522,0.0,0.0009,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,407.0,0,Salt Lake City,United States,AS18450,"Webnx, Inc.",0.0,64.130.53.58,0.0,0.0,812,0.0,0.0,,0.0,,
CuaUxWfPh98kCf6pajew8Sm86VfTK6zcKgJqW53oD8tW,9YuHxtGG6cajhbu7Kf2iUSBLZjEjfZquto81hoKyKP6t,,1461,2787.512204349,0.0,0.0002,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,433.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,64.130.51.42,0.0,0.0,812,0.0,0.0,,0.0,,
CuStTdKU5nWev5YKxMHyFjiHYG2CnjZ3rrPa8r1G2hTw,5ni6KoVM62cRJNfFFKGdiyDfYbKWWAGZ21cfGZcj1y66,Custodian 💼 0% fees +MEV!,1462,15798.122173853,0.0,0.001,100,True,,3.1.13,False,0.0,0.0,99.53,100.0,0.0,False,584.0,372,Amsterdam,Netherlands,AS58061,NT SOLUTIONS LLP,0.13,45.139.132.235,0.0,19.7,956,0.0,0.0,0.11,0.11,"All MEV goes to stakers! Join Custodian for easy staking experience with reliability and high performance provided by use of modern hardware, robust network and 24/7 monitoring.",https://custodian.finance
CUX1Y1wmu1bEVjDpv6juZHGiQ3JS1ATTNuohnE8qwKK3,GgXf7iPfXXosQLUroCCzVFSjG7q35cW2uQKQcaQdDdSD,,1463,69.014436949,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,430.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,216.18.219.238,0.0,0.0,812,0.0,0.0,,0.0,,
CVAAQGA8GBzKi4kLdmpDuJnpkSik6PMWSvRk3RDds9K8,XBtfuT5gYU27UAukT3pEzgiKgHpHNQhSoa3zX2PYtiT,troo,1464,3.79899216,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,175.0,0,Piscataway Township,United States,AS23470,Reliablesite.net LLC,0.0,104.194.11.111,0.0,0.0,876,0.0,0.0,,0.0,,
CvnvV1A7bkK6Dp4gcAyFdEuAKLvqWtmLp5V23MUnk62a,7kmTFq434qDsbuCbJgDsAtih8AurPfUk8u6kc5bJb5Zb,BitQi,1465,58.620276600000004,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,347.0,0,Chicago,United States,AS204770,CHERRYSERVERS INFRA,0.0,185.8.106.235,0.0,0.0,812,0.0,0.0,,0.0,"We welcome you, owners looking to capitalize on and support the growth of the Solana ecosystem safely.",https://bitqi.com/
Cx1DGZMZsQhBQ6DLSxH4148SgCb7bxpXHz42XYYDRZ2r,4PNX8ofUcCRr5q1MGvWtwsYMvj7wr3g93x2npr6FyYaN,,1466,0.0011467200000000002,0.0,0.0,100,False,0.0,unknown,True,94.117647058824,0.0,0.0,0.0,0.0,False,516.0,0,Englewood Cliffs,United States,AS19318,"Host Department NJ, LLC",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
Cx8Bd26EPfnhoAM94hNW1ot3vESEDsMDqD7Jgw31Pzqj,BDPvsofXRrM6NErBXparLfFXdPG5QRLNcaDGeaWJkspa,SuperSniper,1467,2.196071242,0.0,0.0,100,False,0.0,3.0.8,True,0.0,0.0,0.0,0.0,0.0,False,758.0,0,Amsterdam,Netherlands,AS20326,TeraSwitch,0.0,64.130.42.165,0.0,0.0,882,0.0,0.0,,0.0,Sniping since the second grade.,
CxKUwr3JhyHdDKNmfLuTWbS9zfW71PrbF65ozyQTccj8,9L7SiDTE6GdLK1P4qxRRzuvHR3Jwia4AZLUrmdTJaL84,,1468,2.220433791,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,431.0,0,Salt Lake City,United States,AS18450,"Webnx, Inc.",0.0,141.98.216.83,0.0,0.0,812,0.0,0.0,,0.0,,
CXVKRQA65mXVpNkwNVJiPmja1MPu2RCBKQx5eJrCsJDW,9YnFDKcGCNUk92n8QgL5f4u34Twzp5qqik5aMRtVdC9N,Mihberg,1469,3.5371615280000004,0.0,0.0,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,588.0,0,Roubaix,France,AS16276,OVH SAS,0.0,162.19.81.36,0.0,0.0,812,0.0,0.0,,0.0,Shaping tomorrow's vision today,https://keybase.io/mihberg
CymWpXTbLSYUmZ7te9uhFKEMBVq4JL5xjy7jcmL263Cb,81kKnjhpijxkLHE5d5ovTW2aCx2y7W2jyj2gMdcPFzKN,,1470,2.2894988400000003,0.0,0.0,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,453.0,0,Secaucus,United States,AS19318,"Interserver, INC",0.0,69.10.34.254,0.0,0.0,812,0.0,0.0,,0.0,,
CyoEXnnyYFBKaMpAPD3YaaMDNJ4cwfcN6cmJZKAQ3KWG,7zbtyQ3dukHM59J6eUH4C4P4Pw2VWHDJ1zhxWZwc13JA,,1471,1617.213167759,0.0,0.0001,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,511.0,0,Santa Clara,United States,AS14576,Hosting Solution Ltd.,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
CZ2xJQHwiojrAgrR2BUNheuWxXGjSVSZrkcxFcAGoSUH,6h8UDnJb4Rw7j5ZnszWPE5qKdCmQpXSpbfndzHbzjJ1Q,✨your operator - 0% fee,1472,108.65565060600001,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,214.0,0,Frankfurt,Germany,AS20326,TeraSwitch,0.0,64.130.40.217,0.0,0.0,855,0.0,0.0,,0.0,Staking without limits. Performance without compromise.,https://gist.github.com/SpartanGI/87a01d5635a7b8fadcc360937f57c10a
CzGwmDgeqcBzBvi9xrExS6aSGRMkzJoVSnF8Ly61FdND,2wfU4z8jyUfE7JLEEgy5eieibAKX3zTZiGPCsrQUajhb,Edvard,1473,0.003062305,0.0,0.0,100,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,401.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,64.20.45.62,0.0,0.0,812,0.0,0.0,,0.0,,
CZqQqmFZYoyWX1NiDNpbLFQUUiH2gmUweFtRV1vVifc8,GeYn4XjKycYJ6NqTFb94sYowMrtmKfHBcorE6SGAomQN,MalinVal,1474,211.18040471700002,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,278.0,0,Saint Petersburg,Russia,AS34665,Petersburg Internet Network Ltd.,0.0,31.184.192.251,0.0,0.0,812,0.0,0.0,,0.0,Best staking conditions – stake with my node for reliable performance and great rewards!,https://github.com/m4linn
D1KH1UwfTLaBW3NubpvNv4ze9S7SKW6jd5TLdrwZgLP1,1gqv7KGm888nQXsJoNFwGaDkNERUBztuekjzK3J3T7a,TazmanDevil,1475,11.915914689000001,0.0,0.0,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,46.0,0,Piscataway Township,United States,AS20473,"Vultr Holdings, LLC",0.0,144.202.7.152,0.0,0.0,812,0.0,0.0,,0.0,TazmanDevil is Solana validator,http://tazmandevil.com/
D1rZBQ8n1FWEZAKM9TprGMHiUYsynVkwtsyxxTZ5Vstz,6JiAeFmCppfwoZyy73U4vYuVRgKP5fcPG3s3WTdTK4sC,,1476,1.09771712,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,660.0,0,,,,,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
D1zqVW87NyyQAuGGNJVLa626QjQsEmkEmx8XynVMN98s,QxAyeuVu3oWJt9BBCcuSphvXADPic7hq9dXSwLYssmo,,1477,2.4227731610000003,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,404.0,0,Münster,Germany,AS47447,m GmbH,0.0,64.130.50.45,0.0,0.0,812,0.0,0.0,,0.0,,
D3wxotx6zuA43bY4qZ8Nd45ASKns2176PjES8hDpHiMp,FBpY7LcnhwjgBNRzzQfhkLYk1ixnzRLqj39HWewNY4Jy,,1478,435.342295417,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,309.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,141.98.216.83,0.0,0.0,812,0.0,0.0,,0.0,,
D4B64Fa4U3Aw3VzDb6ktqxnAqnAdeiXxKY214JRRyWBK,Bzn4NxNmh6vTrZyMRoL2qjZFNYbckRwNyHQwxzoJoggX,Infinity,1479,40.196568840000005,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,560.0,0,Sunnyvale,United States,AS29802,"Hivelocity, Inc.",0.0,107.155.92.114,0.0,0.0,812,0.0,0.0,,0.0,Your steaks are in good hands.,https://infinity-validator.tb.ru/infinity
D4NAMzyruddCwjxwPfmKf1R2MNhviszUJAb568koCZ4H,5qdCvzzeCXfGH7EPjfu1fBNjL6DtcwV2w24A2m1xRM9p,,1480,2269.5518905930003,0.0,0.0001,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,400.0,0,Salt Lake City,United States,AS18450,"Webnx, Inc.",0.0,64.130.53.58,0.0,0.0,812,0.0,0.0,,0.0,,
D65WGLNrFZ5mBGZuL72rxqeHWP58yhXneFPUGz5mJ4ox,7uPvNKF16Cv3QJghZWp9aANGaF3GVbn6XB5RuFZcQwqv,,1481,2.393433988,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,394.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,64.140.171.18,0.0,0.0,812,0.0,0.0,,0.0,,
D73U7EKHnrzxvdaJbPwSe4FYj5Zh4oKEH842W1VzAZe8,ArWF5nxj7AupNtDztDz7sna5qFEBj11uVtJBnF77pWqo,,1482,15438.127168467001,0.0,0.001,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,439.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,66.23.238.42,0.0,0.0,812,0.0,0.0,,0.0,,
D7hwgGRTr1vaCxzmfEKCaf56SPgBJmjHh6UXHG3p12bB,8iLE53Y9k4sccy4gxrT936BHbhYS6J13kQT5vRXhXFMX,BitFighter 🛡️,1483,65.844446813,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,341.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,107.182.163.194,0.0,0.0,812,0.0,0.0,,0.0,"Jito validator. Highly experienced early validator, always vigilant and reliable.",https://keybase.pub/bitfighter
D7UxA8FRKux84LfdcgcK5sTCpGMhpDc9fETprpNqvwPJ,8mG8MXRitQoct8UqfejfNw6ApRkYbvc9YiQY8YDsW9Fi,,1484,1.00071712,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,752.0,0,,,,,0.0,,0.0,0.0,828,0.0,0.0,,0.0,,
D8izqaR979Fc2amDoGHmYqEugjckEi1RQL1Y1JKyHUwX,Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,Stakerrash,1485,1153.042256311,0.0,0.0001,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,386.0,0,Moscow,Russia,AS28917,Colocation Services,0.0,80.77.175.79,0.0,0.0,872,0.0,0.0,,0.0,Committed to green blockchains sol-runner,https://stakerrash.co
D91hS1rccFa5idPr9TpWmhPxfyJCtzHaet2juYzQNrPC,G8fLwPKzRD8HtStVtos65Cmiy6Jjs8Y4dNFRFcdSUhVj,,1486,134.20476656900001,0.0,0.0,8,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,234.0,0,Dublin,United States,AS16509,Amazon Technologies Inc.,0.0,3.15.226.55,0.0,0.0,812,0.0,0.0,,0.0,,
D96V9AW82F2BNrF3oyCPrGE3zM5mU8gyQvVtoEBwGTh4,FLVS6bn4dFUvrp6BkHBG2Tqey7MEemo6K7SLzyxYP88V,solnode,1487,2.28776333,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,309.0,0,Warsaw,Poland,AS16276,OVH Sp. Z O. O.,0.0,146.59.69.219,0.0,0.0,812,0.0,0.0,,0.0,"Solnode is an independent, experienced and trustful Solana validator utilizing our own custom built hardware in top-tier datacentres ",https://solnode.com
Da9Zq5gY7qjcJY1F7N7zicxjnjrgGWMZ658NQTrPfm8C,R5xLj1e5zaESqkmfFCVcgiDCRaA7dyEHEg7jU94tKxg,,1488,4128.268750925,0.0,0.0003,10,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,496.0,0,London,United Kingdom,AS16276,OVH SAS,0.0,198.244.230.111,0.0,0.0,812,0.0,0.0,,0.0,,
damnxGo4n4oBzLcqSft6ad8ZbFqChbMU76hcTdRScBY,janUonJxHCkhPPvkSozEpummxq2fe45RKvdoL9udUj9,EverHash,1489,1.584711709,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,826.0,0,Hattersheim am Main,Germany,AS395201,Allnodes Inc.,0.0,45.139.134.204,0.0,0.0,851,0.0,0.0,,0.0,regularity and performance ,
DAS6zKbzVe5DFSwyEgo1TisuWt31HjBdZxzgBF2ASiju,7LtXiFCXqxwntUkTfzMAmS8TTehK8m3cbzx7BgvYFTiP,Butas,1490,148.35393120100002,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,195.0,0,Roubaix,France,AS16276,OVH SAS,0.0,57.128.64.23,0.0,0.0,812,0.0,0.0,,0.0,,
DaSyKyjdvSwS5jtr1navBk24ZUyXaSNkw12v84Nmypya,HzEPkiLtpvj9QZ7gAdz2vvm1Nu5PAg8nkKaw7763K6ZP,,1491,3133.5646474210002,0.0,0.0002,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,499.0,0,Englewood Cliffs,United States,AS19318,"Host Department NJ, LLC",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
DBfh9QUCZde2U6buTbNhxSEnaqPV9Z2cfmjsBJu9qrLw,WkP89qGBLsdu2XNVigu7WZThfCEsBJEvDBwWxUCv5vj,"Wagyu Validator - Premium Stake, Premium Returns (No Fees!)",1492,1032.780509469,0.0,0.0001,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,639.0,0,Amsterdam,Netherlands,AS20326,TeraSwitch,0.0,64.130.42.143,0.0,0.0,890,0.0,0.0,,0.0,0% forever,
DbHd8S8stTKBU1Bqq9q6adcioPKXzk2knGoDUB7FcEyS,9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW,KonstanzM,1493,2.200124036,0.0,0.0,100,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,309.0,0,Sheffield,United Kingdom,AS16276,OVH Ltd,0.0,57.128.141.142,0.0,0.0,812,0.0,0.0,,0.0,,
DbHyAsELREGyAGbhww7PErY83yXTwNHUDR7KKWHF7PoS,5pA7CcMXqsG4F87SoWrTmDYMKM1Pk4a619MurCzP8UJU,,1494,826.6007389340001,0.0,0.0001,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,410.0,0,Los Angeles,United States,AS18450,"Webnx, Inc.",0.0,216.18.211.106,0.0,0.0,812,0.0,0.0,,0.0,,
DBvDrJGuw1Gg2H37Lco1xzPLjFAEcZwVQfwYQ5mtjHe3,EThGwzYZYDtHWyDdogd6c7EDxvh5g2bVXx8d9Zko8T1A,Marina,1495,1.051312939,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,523.0,0,Warsaw,Poland,AS201814,MEVSPACE,0.0,149.50.110.119,0.0,0.0,812,0.0,0.0,,0.0,The Muslim Team,http://nokrimoz.pro/
Dcsj8i8NJv6UDmhXvnuxEiPZ5VqzYEARmxFxUwuz4kNG,AYgYFhN7EpUWr7v6chhdL38Z7evXPpzd1ry8R4EEmXKq,,1496,146.672196232,0.0,0.0,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,410.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
DctYdX8c3qBZ7RUtYE4Ffunjv5SYFxVde4H4BDejPzMG,AXCmFcJrDKnigrAf6KYKZDzuaBoWbw8K6v4ZfBvDGgc,GBV Capital,1497,8.714361895,0.0,0.0,8,False,0.0,1.6.21,True,0.0,0.0,0.0,0.0,0.0,False,140.0,0,Hong Kong,Hong Kong,AS9381,8/f Kitec,0.0,,0.0,0.0,812,0.0,0.0,,0.0,"GBV Capital is dedicated to investment, development, and the creation of Blockchain and Crypto projects to build our future.",https://gbv.capital
Dd5qDtbFyFAT1EsdJ9QpPn9epsn3wziSZtE84Z3UAWmn,AbwvzMSq9zrRBwJ4HtBnhp85ZCTME4R4cgrAGppezmDK,djPCclub,1498,3.3524384090000003,0.0,0.0,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,588.0,0,Strasbourg,France,AS16276,OVH SAS,0.0,57.128.33.205,0.0,0.0,812,0.0,0.0,,0.0,Dive into the Beat with DJ PC Club,https://keybase.io/djpcclub
DDMM7C218XeNSDqw8us9szA1Ss92Ag7EJE9rGEz8Qtdo,52HBJgFBWwMSk6maAqMshgc1iniQKrRiTgXsQCCT66XA,Power,1499,2.2184181880000002,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,326.0,0,Offenbach,Germany,AS58212,Dataforest GmbH,0.0,45.145.41.34,0.0,0.0,812,0.0,0.0,,0.0,,
DE1bawNcRJB9rVm3buyMVfr8mBEoyyu73NBovf2oXJsJ,8XgHUtBRY6qePVYERxosyX3MUq8NQkjtmFDSzQ2WpHTJ,,1500,2.3061513600000003,0.0,0.0,100,False,0.0,1.16.23,True,0.0,0.0,0.0,0.0,0.0,False,216.0,0,London,United Kingdom,AS396356,Latitude.sh,0.0,67.213.126.47,0.0,0.0,812,0.0,0.0,,0.0,,
DeaPBh11U2JHEccZib92ND4zL6ttxBVa3SnjKKGEsctf,H65xgAbBdBbZR3dxS75fq7ZqXmkhTxVST9zYX68mjvdv,,1501,17215.521329185,0.0,0.0011,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,402.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
DeBB6xpUEUQWhKaYgBGzsfJxR7UQaRJbPmZmGA7jZdu8,6PtoG7XfUhs1tSmNL573bio8FKYDHcRufZfb5D2tjwiP,Delphi Consulting,1502,1323.624813242,0.0,0.0001,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,835.0,0,Paris,France,AS60068,CDN PARIS,0.0,79.127.196.43,0.0,0.0,899,0.0,0.0,,0.0,"Delphi Consulting delivers expert crypto consulting across technology assessment, token advisory, asset intelligence, education, and design services.",https://delphidigital.io/consulting
DeDq4FwM548ck8BMjxLscdazTcBNFr38LbbpaGtnVLxE,B3R147ftBXLrXFSJneyZXzkdqaFagszYap2CwEs6ZETJ,,1503,0.0,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,558.0,0,Kriftel,Germany,AS48014,Albanian Hosting SH.P.K.,0.0,80.76.51.168,0.0,0.0,928,0.0,0.0,,0.0,,
DEgenZMznWXvg5YHaZM75arVTauV453SeXX1UrxcGNup,DEgenL35vQWg3pE8rvY2vJ2SrmpMsXMecu4PmvJcCCJv,DegenBot,1504,5860.370460329001,0.0,0.0004,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,782.0,0,Cape Town,South Africa,AS329303,Splizr Networks Pty Ltd CPT,0.0,102.211.135.177,0.0,0.0,946,0.0,0.0,,0.0,"Built for the gamblers, the meme-lords,  the unbothered, and the true degens.",https://degenbot.tech/
DeJWX8UZRM7RAE1vDRNL3vvQX3UMorMYXEUtrMBQ97Kp,9RESCLjQJ8yNogof4SdyWPUkzixNveEADFvrxr6dYCwL,,1505,2.198524118,0.0,0.0,100,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,208.0,0,Moscow,Russia,AS35598,Inetcom LLC,0.0,176.99.142.187,0.0,0.0,812,0.0,0.0,,0.0,,
